DATE,PROD ID,CPH L1,CPH L2,CPH L3,CPH L4,PROD NAME,REGULAR PRICE,DISCOUNTED PRICE,DISCOUNT RATE
2025/06/08,MCJG4KH/A,iPad,iPad Air,iPad Air 13in (M3),iPad Air 13in (M3),IPAD AIR 13 WF CL 1TB STL-KOR,2249000.0,2249000.0,0.0
2025/06/08,MCJC4KH/A,iPad,iPad Air,iPad Air 13in (M3),iPad Air 13in (M3),IPAD AIR 13 WF CL 512GB STL-KOR,1949000.0,1890530.0,0.03
2025/06/08,MCJE4KH/A,iPad,iPad Air,iPad Air 13in (M3),iPad Air 13in (M3),IPAD AIR 13 WF CL 1TB SPG-KOR,2249000.0,2249000.0,0.0
2025/06/08,MWR53KH/A,Accessories,iPad Accessories,iPad Keyboards,Magic Keyboard for iPad,IPAD MAGIC KEYBOARD 13 BLACK-KOR,519000.0,477480.0,0.08
2025/06/08,MWR43KH/A,Accessories,iPad Accessories,iPad Keyboards,Magic Keyboard for iPad,IPAD MAGIC KEYBOARD 13 WHITE-KOR,519000.0,477480.0,0.08
2025/06/08,MWR03KH/A,Accessories,iPad Accessories,iPad Keyboards,Magic Keyboard for iPad,IPAD MAGIC KEYBOARD 11 WHITE-KOR,449000.0,413080.0,0.08
2025/06/08,MXET3KH/A,Watch,Watch SE (2nd Gen),Watch SE (2nd Gen) GPS,Watch SE (2nd Gen) GPS,APPLE WATCH SE 44 SI AL BC SL GPS-KOR,369000.0,339480.0,0.08
2025/06/08,MCJF4KH/A,iPad,iPad Air,iPad Air 13in (M3),iPad Air 13in (M3),IPAD AIR 13 WF CL 1TB BLU-KOR,2249000.0,2249000.0,0.0
2025/06/08,MCJH4KH/A,iPad,iPad Air,iPad Air 13in (M3),iPad Air 13in (M3),IPAD AIR 13 WF CL 1TB PUR-KOR,2249000.0,2249000.0,0.0
2025/06/08,MCNJ4KH/A,iPad,iPad Air,iPad Air 13in (M3),iPad Air 13in (M3),IPAD AIR 13 WIFI 128GB BLU-KOR,1249000.0,1211530.0,0.03
2025/06/08,MCJ94KH/A,iPad,iPad Air,iPad Air 13in (M3),iPad Air 13in (M3),IPAD AIR 13 WF CL 512GB SPG-KOR,1949000.0,1890530.0,0.03
2025/06/08,MTP83KH/A,iPhone,iPhone 15,iPhone 15,iPhone 15,IPHONE 15 YELLOW 256GB-KOR,1240000.0,1240000.0,0.0
2025/06/08,MCJ84KH/A,iPad,iPad Air,iPad Air 13in (M3),iPad Air 13in (M3),IPAD AIR 13 WF CL 256GB PUR-KOR,1649000.0,1599530.0,0.03
2025/06/08,MCJ24KH/A,iPad,iPad Air,iPad Air 13in (M3),iPad Air 13in (M3),IPAD AIR 13 WF CL 128GB BLU-KOR,1499000.0,1454030.0,0.03
2025/06/08,MCJ44KH/A,iPad,iPad Air,iPad Air 13in (M3),iPad Air 13in (M3),IPAD AIR 13 WF CL 128GB PUR-KOR,1499000.0,1454030.0,0.03
2025/06/08,MCJ34KH/A,iPad,iPad Air,iPad Air 13in (M3),iPad Air 13in (M3),IPAD AIR 13 WF CL 128GB STL-KOR,1499000.0,1454030.0,0.03
2025/06/08,MCJ64KH/A,iPad,iPad Air,iPad Air 13in (M3),iPad Air 13in (M3),IPAD AIR 13 WF CL 256GB BLU-KOR,1649000.0,1599530.0,0.03
2025/06/08,MX2D3KH/A,Accessories,iPad Accessories,iPad Pencils,Apple Pencil Pro,APPLE PENCIL PRO-KOR,195000.0,185250.0,0.05
2025/06/08,MCJ14KH/A,iPad,iPad Air,iPad Air 13in (M3),iPad Air 13in (M3),IPAD AIR 13 WF CL 128GB SPG-KOR,1499000.0,1454030.0,0.03
2025/06/08,MCG84KH/A,iPad,iPad Air,iPad Air 11in (M3),iPad Air 11in (M3),IPAD AIR 11 WF CL 1TB SPG-KOR,1949000.0,1890530.0,0.03
2025/06/08,MCG44KH/A,iPad,iPad Air,iPad Air 11in (M3),iPad Air 11in (M3),IPAD AIR 11 WF CL 512GB SPG-KOR,1649000.0,1599530.0,0.03
2025/06/08,MWUU3KH/A,Mac,iMac,iMac 21/24,iMac 24 J624,"IMAC 24"" SLV/10CCPU/10CGPU/16GB/256-KOR",2290000.0,2129700.0,0.07
2025/06/08,MPW43KH/A,iPhone,iPhone 14,iPhone 14,iPhone 14,IPHONE 14 STARLIGHT 256GB-KOR,1100000.0,1100000.0,0.0
2025/06/08,MU1F3KH/A,iPhone,iPhone 15 Plus,iPhone 15 Plus,iPhone 15 Plus,IPHONE 15 PLUS BLUE 256GB-KOR,1400000.0,1400000.0,0.0
2025/06/08,MTPC3KH/A,iPhone,iPhone 15,iPhone 15,iPhone 15,IPHONE 15 BLACK 512GB-KOR,1540000.0,1540000.0,0.0
2025/06/08,MPXG3KH/A,iPhone,iPhone 14,iPhone 14,iPhone 14,IPHONE 14 RED 512GB-KOR,1400000.0,960000.0,0.3143
2025/06/09,MY1X3KH/A,iPhone,iPhone 16 Plus,iPhone 16 Plus,iPhone 16 Plus,IPHONE 16 PLUS WHT 512GB-KOR,1800000.0,1692000.0,0.06
2025/06/09,MCJ94KH/A,iPad,iPad Air,iPad Air 13in (M3),iPad Air 13in (M3),IPAD AIR 13 WF CL 512GB SPG-KOR,1949000.0,1890530.0,0.03
2025/06/09,MXGT3KH/A,Watch,Watch SE (2nd Gen),Watch SE (2nd Gen) Cell,Watch SE (2nd Gen) Cell,APPLE WATCH SE 44 ST AL ST SB SM CEL-KOR,439000.0,399490.0,0.09
2025/06/09,MC7T4KH/A,Watch,Series 10,Series 10 Cell,Series 10 Cell,APPLE WATCH 10 46 GD TI GD ML SM CEL-KOR,1139000.0,1119000.0,0.0176
2025/06/09,MTP53KH/A,iPhone,iPhone 15,iPhone 15,iPhone 15,IPHONE 15 GREEN 128GB-KOR,1090000.0,1090000.0,0.0
2025/06/09,MD4H4KH/A,iPad,iPad Entry,iPad (A16),iPad (A16),IPAD WIFI 256GB BLU-KOR,678000.0,678000.0,0.0
2025/06/09,MCJ24KH/A,iPad,iPad Air,iPad Air 13in (M3),iPad Air 13in (M3),IPAD AIR 13 WF CL 128GB BLU-KOR,1499000.0,1454030.0,0.03
2025/06/09,MXEF3KH/A,Watch,Watch SE (2nd Gen),Watch SE (2nd Gen) GPS,Watch SE (2nd Gen) GPS,APPLE WATCH SE 40 ST AL ST SB SM GPS-KOR,329000.0,299390.0,0.09
2025/06/09,MXEJ3KH/A,Watch,Watch SE (2nd Gen),Watch SE (2nd Gen) GPS,Watch SE (2nd Gen) GPS,APPLE WATCH SE 44 MI AL MI SB SM GPS-KOR,369000.0,335790.0,0.09
2025/06/09,MWV33KH/A,Mac,iMac,iMac 21/24,iMac 24 J624,"IMAC 24"" BLU/10CCPU/10CGPU/16GB/512-KOR",2590000.0,2463800.0,0.0487
2025/06/09,MXGP3KH/A,Watch,Watch SE (2nd Gen),Watch SE (2nd Gen) Cell,Watch SE (2nd Gen) Cell,APPLE WATCH SE 44 SI AL DN SB SM CEL-KOR,439000.0,399490.0,0.09
2025/06/09,MWW83KH/A,AirPods,AirPods Max,AirPods Max,AirPods Max,AIRPODS MAX (USB-C) PURPLE-KOR,769000.0,730550.0,0.05
2025/06/09,MD2Q4KH/A,Mac,iMac,iMac 21/24,iMac 24 J624,"IMAC 24"" GRN/10CCPU/10CGPU/24GB/512-KOR",2890000.0,2890000.0,0.0
2025/06/09,MX5V3KH/A,Watch,Ultra 2,Ultra 2 Cell,Ultra 2 Cell,APPLE WATCH ULTRA2 49 BK TI BK TML L-KOR,1299000.0,1221060.0,0.06
2025/06/09,MWYA3KH/A,Watch,Series 10,Series 10 Cell,Series 10 Cell,APPLE WATCH 10 46 NT TI SG SB ML CEL-KOR,1069000.0,1049000.0,0.0187
2025/06/09,MXNG2KH/A,Mac,Mac Mini,Mac Mini,Mac Mini J174A,MAC MINI SG/3.0GHZ 6C/8GB/512GB-KOR,1375410.0,1375410.0,0.0
2025/06/09,MX6X3KH/A,Accessories,Connectivity Accessories,MagSafe Power,MagSafe Single,MAGSAFE CHARGER (1 M)-KOR,65000.0,63050.0,0.03
2025/06/09,MWX33KH/A,Watch,Series 10,Series 10 Cell,Series 10 Cell,APPLE WATCH 10 42 SI AL DN SB SM CEL-KOR,749000.0,729000.0,0.0267
2025/06/09,MUW63KH/A,Mac,MacBook Pro,MacBook Pro 15/16,MacBook Pro 16in J516,MBP 16 SB/16C/40C GPU/48G/1T-KOR,5940000.0,5608070.0,0.0559
2025/06/09,MX4W3KH/A,Watch,Ultra 2,Ultra 2 Cell,Ultra 2 Cell,APPLE WATCH ULTRA2 49 BK TI BK TML S-KOR,1299000.0,1221060.0,0.06
2025/06/09,MXE73KH/A,Watch,Watch SE (2nd Gen),Watch SE (2nd Gen) GPS,Watch SE (2nd Gen) GPS,APPLE WATCH SE 40 MI AL MI SB SM GPS-KOR,329000.0,299390.0,0.09
2025/06/09,MYEE3KH/A,iPhone,iPhone 16,iPhone 16,iPhone 16,IPHONE 16 BLK 256GB-KOR,1400000.0,1358000.0,0.03
2025/06/09,MW2U3KH/A,Mac,MacBook Pro,MacBook Pro 13/14,MacBook Pro 14in J604,MBP 14 SB/10C/10C GPU/16GB/512GB-KOR,2390000.0,2270500.0,0.05
2025/06/09,MWWG3KH/A,Watch,Series 10,Series 10 GPS,Series 10 GPS,APPLE WATCH 10 42 JB AL INK SL GPS-KOR,599000.0,569050.0,0.05
2025/06/09,MVXR3KH/A,iPad,iPad Pro,iPad Pro 13in (M4),iPad Pro 13in (M4),IPAD PRO 13 WF CL 256GB SP BLK-KOR,2399000.0,2297000.0,0.0425
2025/06/09,MWRY3KH/A,iPad,iPad Pro,iPad Pro 13in (M4),iPad Pro 13in (M4),IPAD PRO 13 WF CL 1TB SP BLK NT-KOR,3449000.0,3173080.0,0.08
2025/06/09,MVX93KH/A,iPad,iPad Pro,iPad Pro 13in (M4),iPad Pro 13in (M4),IPAD PRO 13 WIFI 2TB SILVER-KOR,3599000.0,3311080.0,0.08
2025/06/09,MVW63KH/A,iPad,iPad Pro,iPad Pro 11in (M4),iPad Pro 11in (M4),IPAD PRO 11 WF CL 1TB SILVER-KOR,2799000.0,2599000.0,0.0715
2025/06/09,MT0H3KH/A,Accessories,Watch Accessories,Watch Cables & Other,Other Watch Cables,APPLE WATCH MAG FAST CHARGER USBC 1M-KOR,45000.0,45000.0,0.0
2025/06/09,MX2E2KH/A,Accessories,Watch Accessories,Watch Cables & Other,Other Watch Cables,APPLE WATCH CHARGE CABLE USB-A (1 M)-KOR,45000.0,45000.0,0.0
2025/06/09,MXNN2KH/A,Accessories,Mac Accessories,Other Mac,Mac Sleeves & Other,1TB SSD KIT FOR MAC PRO-KOR,803880.0,803880.0,0.0
2025/06/09,MXK83KH/A,Accessories,Mac Accessories,Mac Input Devices,Keyboards,MAGIC KEYBOARD TOUCH ID NUM KEY BL-KOR,279000.0,265050.0,0.05
2025/06/09,MXCJ3KH/A,Accessories,Mac Accessories,Mac Input Devices,Keyboards,MAGIC KEYBOARD WITH NUMERIC KEYPAD-KOR,169000.0,157170.0,0.07
2025/06/09,MXCL3KH/A,Accessories,Mac Accessories,Mac Input Devices,Keyboards,MAGIC KEYBOARD-KOR,139000.0,132050.0,0.05
2025/06/09,MW2G3KH/A,Accessories,Connectivity Accessories,Mac Power,29/30W Power Adapter,30W USB-C POWER ADAPTER-KOR,50000.0,45000.0,0.1
2025/06/09,MWW73KH/A,AirPods,AirPods Max,AirPods Max,AirPods Max,AIRPODS MAX (USB-C) ORANGE-KOR,769000.0,745000.0,0.0312
2025/06/09,MWW53KH/A,AirPods,AirPods Max,AirPods Max,AirPods Max,AIRPODS MAX (USB-C) STARLIGHT-KOR,769000.0,709000.0,0.078
2025/06/09,MWW63KH/A,AirPods,AirPods Max,AirPods Max,AirPods Max,AIRPODS MAX (USB-C) BLUE-KOR,769000.0,730550.0,0.05
2025/06/09,MTJV3KH/A,AirPods,AirPods Pro,AirPods Pro (2nd Gen),AirPods Pro (2nd Gen),"AIRPODS PRO,GEN 2C,A3047 A3048 A2968-KOR",349000.0,306490.0,0.1218
2025/06/09,MWW43KH/A,AirPods,AirPods Max,AirPods Max,AirPods Max,AIRPODS MAX (USB-C) MIDNIGHT-KOR,769000.0,677580.0,0.1189
2025/06/09,MCG34KH/A,iPad,iPad Air,iPad Air 11in (M3),iPad Air 11in (M3),IPAD AIR 11 WF CL 256GB PUR-KOR,1349000.0,1308530.0,0.03
2025/06/09,MRJ23KH/A,Watch,Series 9,Series 9 Cell,Series 9 Cell,APPLE WATCH S9 41 SI SS SB SB SM CEL-KOR,999000.0,934420.0,0.0646
2025/06/09,MRXG3KH/A,Watch,Series 9,Series 9 GPS,Series 9 GPS,APPLE WATCH S9 41 RD AL RD SB SM GPS-KOR,676800.0,676800.0,0.0
2025/06/09,MRJ53KH/A,Watch,Series 9,Series 9 Cell,Series 9 Cell,APPLE WATCH S9 41 GD SS CL SB SM CEL-KOR,999000.0,934420.0,0.0646
2025/06/09,MX5R3KH/A,Watch,Ultra 2,Ultra 2 Cell,Ultra 2 Cell,APPLE WATCH ULTRA2 49 NT TI NT TML M-KOR,1299000.0,1221060.0,0.06
2025/06/09,MX4Q3KH/A,Watch,Ultra 2,Ultra 2 Cell,Ultra 2 Cell,APPLE WATCH ULTRA2 49 BK TI DG ALP S-KOR,1149000.0,1030000.0,0.1036
2025/06/09,MX4T3KH/A,Watch,Ultra 2,Ultra 2 Cell,Ultra 2 Cell,APPLE WATCH ULTRA2 49 BK TI DG ALP L-KOR,1149000.0,1030000.0,0.1036
2025/06/09,MX4M3KH/A,Watch,Ultra 2,Ultra 2 Cell,Ultra 2 Cell,APPLE WATCH ULTRA2 49 NT TI NT TML S-KOR,1299000.0,1221060.0,0.06
2025/06/09,MX4L3KH/A,Watch,Ultra 2,Ultra 2 Cell,Ultra 2 Cell,APPLE WATCH ULTRA2 49 N TI BLU TL ML-KOR,1149000.0,1030000.0,0.1036
2025/06/09,MX4U3KH/A,Watch,Ultra 2,Ultra 2 Cell,Ultra 2 Cell,APPLE WATCH ULTRA2 49 BK TI BK TL SM-KOR,1149000.0,1030000.0,0.1036
2025/06/09,MX4V3KH/A,Watch,Ultra 2,Ultra 2 Cell,Ultra 2 Cell,APPLE WATCH ULTRA2 49 BK TI BK TL ML-KOR,1149000.0,1030000.0,0.1036
2025/06/09,MX4E3KH/A,Watch,Ultra 2,Ultra 2 Cell,Ultra 2 Cell,APPLE WATCH ULTRA2 49 NT TI TN ALP S-KOR,1149000.0,1030000.0,0.1036
2025/06/09,MX4P3KH/A,Watch,Ultra 2,Ultra 2 Cell,Ultra 2 Cell,APPLE WATCH ULTRA2 49 BK TI BK OB-KOR,1149000.0,1030000.0,0.1036
2025/06/09,MX003KH/A,Watch,Series 10,Series 10 Cell,Series 10 Cell,APPLE WATCH 10 46 GD TI GD ML ML CEL-KOR,1139000.0,1139000.0,0.0
2025/06/09,MWYY3KH/A,Watch,Series 10,Series 10 Cell,Series 10 Cell,APPLE WATCH 10 46 GD TI ST SB ML CEL-KOR,1069000.0,1049000.0,0.0187
2025/06/09,MWYW3KH/A,Watch,Series 10,Series 10 Cell,Series 10 Cell,APPLE WATCH 10 46 SL TI SL ML ML CEL-KOR,1139000.0,1139000.0,0.0
2025/06/09,MC7R4KH/A,Watch,Series 10,Series 10 Cell,Series 10 Cell,APPLE WATCH 10 46 SL TI SL ML SM CEL-KOR,1139000.0,1139000.0,0.0
2025/06/09,MWYC3KH/A,Watch,Series 10,Series 10 Cell,Series 10 Cell,APPLE WATCH 10 46 NT TI NT ML ML CEL-KOR,1139000.0,1139000.0,0.0
2025/06/09,MWY93KH/A,Watch,Series 10,Series 10 Cell,Series 10 Cell,APPLE WATCH 10 46 NT TI SG SB SM CEL-KOR,1069000.0,1049000.0,0.0187
2025/06/09,MWYX3KH/A,Watch,Series 10,Series 10 Cell,Series 10 Cell,APPLE WATCH 10 46 GD TI ST SB SM CEL-KOR,1069000.0,1069000.0,0.0
2025/06/09,MWYD3KH/A,Watch,Series 10,Series 10 Cell,Series 10 Cell,APPLE WATCH 10 46 SL TI BK SB SM CEL-KOR,1069000.0,1049000.0,0.0187
2025/06/09,MC7Q4KH/A,Watch,Series 10,Series 10 Cell,Series 10 Cell,APPLE WATCH 10 46 NT TI NT ML SM CEL-KOR,1139000.0,1139000.0,0.0
2025/06/09,MWY63KH/A,Watch,Series 10,Series 10 Cell,Series 10 Cell,APPLE WATCH 10 46 RG AL LB SB SM CEL-KOR,789000.0,769000.0,0.0253
2025/06/09,MWY03KH/A,Watch,Series 10,Series 10 Cell,Series 10 Cell,APPLE WATCH 10 46 SI AL DN SB SM CEL-KOR,789000.0,769000.0,0.0253
2025/06/09,MX063KH/A,Watch,Series 10,Series 10 Cell,Series 10 Cell,APPLE WATCH 10 42 GD TI ST SB SM CEL-KOR,999000.0,979000.0,0.02
2025/06/09,MWXG3KH/A,Watch,Series 10,Series 10 Cell,Series 10 Cell,APPLE WATCH 10 42 SL TI BK SB SM CEL-KOR,999000.0,979000.0,0.02
2025/06/09,MX053KH/A,Watch,Series 10,Series 10 Cell,Series 10 Cell,APPLE WATCH 10 42 SL TI SL ML CEL-KOR,1069000.0,1069000.0,0.0
2025/06/09,MWXH3KH/A,Watch,Series 10,Series 10 Cell,Series 10 Cell,APPLE WATCH 10 42 SL TI BK SB ML CEL-KOR,999000.0,979000.0,0.02
2025/06/09,MWX83KH/A,Watch,Series 10,Series 10 Cell,Series 10 Cell,APPLE WATCH 10 42 JB AL INK SL CEL-KOR,749000.0,729000.0,0.0267
2025/06/09,MWXA3KH/A,Watch,Series 10,Series 10 Cell,Series 10 Cell,APPLE WATCH 10 42 RG AL LB SB ML CEL-KOR,749000.0,729000.0,0.0267
2025/06/09,MWWT3KH/A,Watch,Series 10,Series 10 GPS,Series 10 GPS,APPLE WATCH 10 46 RG AL LB SB SM GPS-KOR,639000.0,575100.0,0.1
2025/06/09,MWWU3KH/A,Watch,Series 10,Series 10 GPS,Series 10 GPS,APPLE WATCH 10 46 RG AL LB SB ML GPS-KOR,639000.0,575100.0,0.1
2025/06/09,MWWP3KH/A,Watch,Series 10,Series 10 GPS,Series 10 GPS,APPLE WATCH 10 46 JB AL BK SB SM GPS-KOR,639000.0,607050.0,0.05
2025/06/09,MWWN3KH/A,Watch,Series 10,Series 10 GPS,Series 10 GPS,APPLE WATCH 10 46 SI AL BC SL GPS-KOR,639000.0,607050.0,0.05
2025/06/09,MWWL3KH/A,Watch,Series 10,Series 10 GPS,Series 10 GPS,APPLE WATCH 10 46 SI AL DN SB SM GPS-KOR,639000.0,575100.0,0.1
2025/06/09,MWWK3KH/A,Watch,Series 10,Series 10 GPS,Series 10 GPS,APPLE WATCH 10 42 RG AL PLUM SL GPS-KOR,599000.0,579000.0,0.0334
2025/06/09,MWWM3KH/A,Watch,Series 10,Series 10 GPS,Series 10 GPS,APPLE WATCH 10 46 SI AL DN SB ML GPS-KOR,639000.0,575100.0,0.1
2025/06/09,MWWA3KH/A,Watch,Series 10,Series 10 GPS,Series 10 GPS,APPLE WATCH 10 42 SI AL DN SB SM GPS-KOR,599000.0,569050.0,0.05
2025/06/09,MWWH3KH/A,Watch,Series 10,Series 10 GPS,Series 10 GPS,APPLE WATCH 10 42 RG AL LB SB SM GPS-KOR,599000.0,569050.0,0.05
2025/06/09,MWWC3KH/A,Watch,Series 10,Series 10 GPS,Series 10 GPS,APPLE WATCH 10 42 SI AL DN SB ML GPS-KOR,599000.0,569050.0,0.05
2025/06/09,MXGU3KH/A,Watch,Watch SE (2nd Gen),Watch SE (2nd Gen) Cell,Watch SE (2nd Gen) Cell,APPLE WATCH SE 44 ST AL ST SB ML CEL-KOR,439000.0,399490.0,0.09
2025/06/09,MWWF3KH/A,Watch,Series 10,Series 10 GPS,Series 10 GPS,APPLE WATCH 10 42 JB AL BK SB ML GPS-KOR,599000.0,569050.0,0.05
2025/06/09,MXGQ3KH/A,Watch,Watch SE (2nd Gen),Watch SE (2nd Gen) Cell,Watch SE (2nd Gen) Cell,APPLE WATCH SE 44 SI AL DN SB ML CEL-KOR,439000.0,399490.0,0.09
2025/06/09,MXGM3KH/A,Watch,Watch SE (2nd Gen),Watch SE (2nd Gen) Cell,Watch SE (2nd Gen) Cell,APPLE WATCH SE 44 MI AL MI SB ML CEL-KOR,439000.0,399490.0,0.09
2025/06/09,MXGL3KH/A,Watch,Watch SE (2nd Gen),Watch SE (2nd Gen) Cell,Watch SE (2nd Gen) Cell,APPLE WATCH SE 44 MI AL MI SB SM CEL-KOR,439000.0,399490.0,0.09
2025/06/09,MXEQ3KH/A,Watch,Watch SE (2nd Gen),Watch SE (2nd Gen) GPS,Watch SE (2nd Gen) GPS,APPLE WATCH SE 44 SI AL DN SB SM GPS-KOR,369000.0,335790.0,0.09
2025/06/09,MXEV3KH/A,Watch,Watch SE (2nd Gen),Watch SE (2nd Gen) GPS,Watch SE (2nd Gen) GPS,APPLE WATCH SE 44 ST AL ST SB ML GPS-KOR,369000.0,335790.0,0.09
2025/06/09,MXEK3KH/A,Watch,Watch SE (2nd Gen),Watch SE (2nd Gen) GPS,Watch SE (2nd Gen) GPS,APPLE WATCH SE 44 MI AL MI SB ML GPS-KOR,369000.0,335790.0,0.09
2025/06/09,MXER3KH/A,Watch,Watch SE (2nd Gen),Watch SE (2nd Gen) GPS,Watch SE (2nd Gen) GPS,APPLE WATCH SE 44 SI AL DN SB ML GPS-KOR,369000.0,335790.0,0.09
2025/06/09,MXGJ3KH/A,Watch,Watch SE (2nd Gen),Watch SE (2nd Gen) Cell,Watch SE (2nd Gen) Cell,APPLE WATCH SE 40 ST AL ST SB SM CEL-KOR,399000.0,379000.0,0.0501
2025/06/09,MXEH3KH/A,Watch,Watch SE (2nd Gen),Watch SE (2nd Gen) GPS,Watch SE (2nd Gen) GPS,APPLE WATCH SE 40 ST AL LG SL GPS-KOR,329000.0,299390.0,0.09
2025/06/09,MD7M4KH/A,iPad,iPad Entry,iPad (A16),iPad (A16),IPAD WF CL 256GB YLW-KOR,929000.0,929000.0,0.0
2025/06/09,MXEA3KH/A,Watch,Watch SE (2nd Gen),Watch SE (2nd Gen) GPS,Watch SE (2nd Gen) GPS,APPLE WATCH SE 40 MI AL INK SL GPS-KOR,329000.0,299390.0,0.09
2025/06/09,MXE93KH/A,Watch,Watch SE (2nd Gen),Watch SE (2nd Gen) GPS,Watch SE (2nd Gen) GPS,APPLE WATCH SE 40 MI AL MI SB ML GPS-KOR,329000.0,299390.0,0.09
2025/06/09,MXEE3KH/A,Watch,Watch SE (2nd Gen),Watch SE (2nd Gen) GPS,Watch SE (2nd Gen) GPS,APPLE WATCH SE 40 SI AL BC SL GPS-KOR,329000.0,299390.0,0.09
2025/06/09,MD1Q4KH/A,iPhone,iPhone 16e,iPhone 16e,iPhone 16e,IPHONE 16E BLK 128GB-KOR,990000.0,990000.0,0.0
2025/06/09,MWPF2KH/A,Accessories,Mac Accessories,Displays,Pro Display XDR,PRO DISPLAY XDR - NANO-TEXTURE GLASS-KOR,7899000.0,7899000.0,0.0
2025/06/09,MGPL3KH/A,Mac,iMac,iMac 21/24,iMac 24 J456,"IMAC 24"" BLU/8C CPU/8C GPU/8GB/512GB-KOR",1922450.0,1922450.0,0.0
2025/06/09,MMFJ3KH/A,Mac,Mac Mini,Mac Mini,Mac Mini J473,MAC MINI/8C CPU/10C GPU/8GB/256GB-KOR,850000.0,699000.0,0.1776
2025/06/09,MQH73KH/A,Mac,Mac Studio,Mac Studio,Mac Studio J475,MAC STUDIO/12C CPU/30C GPU/32G/512GB-KOR,2990000.0,2990000.0,0.0
2025/06/09,MQH63KH/A,Mac,Mac Studio,Mac Studio,Mac Studio J475,MAC STUDIO/24C CPU/60C GPU/64G/1TB-KOR,5990000.0,5455600.0,0.0892
2025/06/09,MU9E3KH/A,Mac,Mac Mini,Mac Mini,Mac Mini J773,MAC MINI/10C CPU/10C GPU/16GB/512GB-KOR,1190000.0,1140300.0,0.0418
2025/06/09,MD3Y4KH/A,iPad,iPad Entry,iPad (A16),iPad (A16),IPAD WIFI 128GB SLV-KOR,528000.0,528000.0,0.0
2025/06/09,MWV13KH/A,Mac,iMac,iMac 21/24,iMac 24 J624,"IMAC 24"" BLU/10CCPU/10CGPU/16GB/256-KOR",2290000.0,2129700.0,0.07
2025/06/09,MCR24KH/A,Mac,iMac,iMac 21/24,iMac 24 J624,"IMAC 24"" SLV/10CCPU/10CGPU/24GB/512-KOR",2890000.0,2890000.0,0.0
2025/06/09,MWV03KH/A,Mac,iMac,iMac 21/24,iMac 24 J624,"IMAC 24"" GRN/10CCPU/10CGPU/16GB/512-KOR",2590000.0,2408700.0,0.07
2025/06/09,MWUE3KH/A,Mac,iMac,iMac 21/24,iMac 24 J623,"IMAC 24"" GRN/8CCPU/8CGPU/16GB/256GB-KOR",1990000.0,1850700.0,0.07
2025/06/09,MWUC3KH/A,Mac,iMac,iMac 21/24,iMac 24 J623,"IMAC 24"" SLV/8CCPU/8CGPU/16GB/256GB-KOR",1990000.0,1850700.0,0.07
2025/06/09,MXE13KH/A,Mac,MacBook Pro,MacBook Pro 13/14,MacBook Pro 14in J504,MBP 14 SL/8C/10C GPU/16GB/1TB-KOR,2930000.0,2340200.0,0.2013
2025/06/09,MUW73KH/A,Mac,MacBook Pro,MacBook Pro 15/16,MacBook Pro 16in J516,MBP 16 SL/16C/40C GPU/48G/1T-KOR,5938000.0,5938000.0,0.0
2025/06/09,MXE03KH/A,Mac,MacBook Pro,MacBook Pro 13/14,MacBook Pro 14in J504,MBP 14 SG/8C/10C GPU/16GB/1TB-KOR,2930000.0,2340200.0,0.2013
2025/06/09,MRX53KH/A,Mac,MacBook Pro,MacBook Pro 13/14,MacBook Pro 14in J514,MBP 14 SB/14C/30C GPU/36G/1T-KOR,4790000.0,4522130.0,0.0559
2025/06/09,MRX43KH/A,Mac,MacBook Pro,MacBook Pro 13/14,MacBook Pro 14in J514,MBP 14 SB/12C/18C GPU/18G/1T-KOR,3590000.0,3389900.0,0.0557
2025/06/09,MX2Y3KH/A,Mac,MacBook Pro,MacBook Pro 15/16,MacBook Pro 16in J616,MBP 16 SB/14C/20C GPU/48GB/512G-KOR,4290000.0,4290000.0,0.0
2025/06/09,MX2W3KH/A,Mac,MacBook Pro,MacBook Pro 15/16,MacBook Pro 16in J616,MBP 16 SL/16C/40C GPU/48GB/1T-KOR,5990000.0,5810300.0,0.03
2025/06/09,MX313KH/A,Mac,MacBook Pro,MacBook Pro 15/16,MacBook Pro 16in J616,MBP 16 SB/16C/40C GPU/48GB/1T-KOR,5990000.0,5810300.0,0.03
2025/06/09,MX2U3KH/A,Mac,MacBook Pro,MacBook Pro 15/16,MacBook Pro 16in J616,MBP 16 SL/14C/20C GPU/48GB/512G-KOR,4290000.0,4290000.0,0.0
2025/06/09,MX2X3KH/A,Mac,MacBook Pro,MacBook Pro 15/16,MacBook Pro 16in J616,MBP 16 SB/14C/20C GPU/24GB/512G-KOR,3690000.0,3450040.0,0.065
2025/06/09,MX303KH/A,Mac,MacBook Pro,MacBook Pro 15/16,MacBook Pro 16in J616,MBP 16 SB/14C/32C GPU/36GB/1T-KOR,5190000.0,4930500.0,0.05
2025/06/09,MX2T3KH/A,Mac,MacBook Pro,MacBook Pro 15/16,MacBook Pro 16in J616,MBP 16 SL/14C/20C GPU/24GB/512G-KOR,3690000.0,3450040.0,0.065
2025/06/09,MX2G3KH/A,Mac,MacBook Pro,MacBook Pro 13/14,MacBook Pro 14in J614,MBP 14 SL/14C/32C GPU/36GB/1T-KOR,4790000.0,4550500.0,0.05
